"Month (7,8)",Year,Abdomen Species ID,SampleName,Legs,PoolName,InternalNum
August,2022,p,3.PR1.30,,PA22.PR1(4),
August,2022,p,4.PR1.30,,PA22.PR1(4),
August,2022,p,5.PR1.30,,PA22.PR1(4),
August,2022,p,1.EG3.25,,PA22.EG3(3),
August,2022,p,2.EG3.25,,PA22.EG3(3),
August,2022,p,3.EG3.25,,PA22.EG3(3),
August,2022,p,4.EG3.25,,PA22.EG3(3),
August,2022,p,6.EG3.25,,PA22.EG3(3),
August,2022,p,7.EG3.25,,PA22.EG3(3),
August,2022,p,8.EG3.25,,PA22.EG3(3),
August,2022,p,1.EG3.25*,,PA22.EG3(3),
August,2022,p,2.EG3.25*,,PA22.EG3(3),
August,2022,p,3.EG3.25*,,PA22.EG3(3),
August,2022,p,1.DP4.25,,PA22.DP4(3),
August,2022,p,2.DP4.25,,PA22.DP4(3),
August,2022,p,3.DP4.25,,PA22.DP4(3),
August,2022,p,4.DP4.25,,PA22.DP4(3),
August,2022,p,6.DP4.25,,PA22.DP4(3),
August,2022,p,7.DP4.25,,PA22.DP4(3),
August,2022,p,8.DP4.25,,PA22.DP4(3),
August,2022,p,1.DP4.26,,PA22.DP4(3),
August,2022,p,2.DP4.26,,PA22.DP4(3),
August,2022,p,3.DP4.26,,PA22.DP4(3),
August,2022,p,5.DP4.26,,PA22.DP4(4),
August,2022,p,6.DP4.26,,PA22.DP4(4),
August,2022,p,7.DP4.26,,PA22.DP4(4),
August,2022,p,1.DP4.30,,PA22.DP4(4),
August,2022,p,2.DP4.30,,PA22.DP4(4),
August,2022,p,3.DP4.30,,PA22.DP4(4),
August,2022,p,5.DP4.30,,PA22.DP4(4),
August,2022,p,6.DP4.30,,PA22.DP4(4),
August,2022,p,7.DP4.30,,PA22.DP4(4),
August,2022,p,6.DP4.24,,PA22.DP4(4),
August,2022,p,5.EG3.25*,,PA22.EG3(4),
August,2022,p,6.EG3.25*,,PA22.EG3(4),
August,2022,p,7.EG3.25*,,PA22.EG3(4),
August,2022,p,1.EG3.26,,PA22.EG3(4),
August,2022,p,2.EG3.26,,PA22.EG3(4),
August,2022,p,3.EG3.30,,PA22.EG3(4),
August,2022,p,4.EG3.30,,PA22.EG3(4),
August,2022,p,5.EG3.24,,PA22.EG3(4),
August,2022,p,6.EG3.24,,PA22.EG3(4),
August,2022,p,7.EG3.24,,PA22.EG3(4),
August,2022,p,5.EG4.26,,PA22.EG4(4),
August,2022,p,6.EG4.26*,,PA22.EG4(4),
August,2022,p,7.EG4.26*,,PA22.EG4(4),
August,2022,p,2.EG4.26*,,PA22.EG4(4),
August,2022,p,3.EG4.26*,,PA22.EG4(4),
August,2022,p,4.EG4.26*,,PA22.EG4(4),
August,2022,p,5.EG4.26*,,PA22.EG4(4),
August,2022,p,6.EG4.26**,,PA22.EG4(4),
August,2022,p,7.EG4.26**,,PA22.EG4(4),
August,2022,p,6.EG4.24,,PA22.EG4(4),
August,2022,p,4.EG1.23*,,PA22.EG1(3),
August,2022,p,5.EG1.23*,,PA22.EG1(3),
August,2022,p,6.EG1.23*,,PA22.EG1(3),
August,2022,p,7.EG1.23*,,PA22.EG1(3),
August,2022,p,1.EG1.24,,PA22.EG1(3),
August,2022,p,2.EG1.24,,PA22.EG1(3),
August,2022,p,4.EG1.24,,PA22.EG1(3),
August,2022,p,5.EG1.24,,PA22.EG1(3),
August,2022,p,7.EG1.24,,PA22.EG1(3),
August,2022,p,4.EG1.26,,PA22.EG1(3),
July,2022,r,7.EG1.20,2,RJ22.EG1(1),
July,2022,r,4.EG1.22,4,RJ22.EG1(1),
July,2022,r,4.EG1.19,3,RJ22.EG1(1),
July,2022,r,6.EG1.19,3,RJ22.EG1(1),
July,2022,r,2.EG1.19*,2,RJ22.EG1(1),
July,2022,r,3.EG1.19*,2,RJ22.EG1(1),
July,2022,r,5.EG1.19*,2,RJ22.EG1(1),
July,2022,r,6.EG1.19*,4,RJ22.EG1(1),
July,2022,r,3.EG1.22,5,RJ22.EG1(1),
July,2022,r,6.EG1.22,2,RJ22.EG1(1),
July,2022,r,6.PR1.22,3,RJ22.PR1(1),
July,2022,r,4.PR1.19,4,RJ22.PR1(1),
July,2022,r,5.PR1.19,5,RJ22.PR1(1),
July,2022,r,8.PR1.19,4,RJ22.PR1(1),
July,2022,r,5.PR1.19*,3,RJ22.PR1(1),
July,2022,r,7.PR1.19*,2,RJ22.PR1(1),
July,2022,r,1.PR1.22,2,RJ22.PR1(1),
July,2022,r,6.DP3.20,3,RJ22.DP3(1),
July,2022,r,7.DP3.20,2,RJ22.DP3(1),
July,2022,r,3.HP1.19,3,RJ22.HP1(1),
July,2022,r,7.HP1.19,4,RJ22.HP1(1),
July,2022,r,5.HP1.20,4,RJ22.HP1(1),
July,2022,r,5.HP1.19,3,RJ22.HP1(1),
July,2022,r,8.HP1.19,2,RJ22.HP1(1),
July,2022,r,3.MP1.19,4,RJ22.MP1(1),
July,2022,r,8.MP1.19,3,RJ22.MP1(1),
July,2022,r,7.SC1.19,4,RJ22.SC1(1),
July,2022,r,5.SC1.21,3,RJ22.SC1(1),
July,2022,r,7.SC1.21,2,RJ22.SC1(1),
July,2022,r,1.DP1.19,4,RJ22.DP1(1),
July,2022,r,6.DP1.19,4,RJ22.DP1(1),
July,2022,r,1.DP1.21,3,RJ22.DP1(1),
July,2022,r,1.DP1.19,4,RJ22.DP1(1),
July,2022,r,2.DP1.19,5,RJ22.DP1(1),
July,2022,r,6.PR3.20,2,RJ22.PR3(1),
July,2022,r,6.ST1.20*,6,RJ22.ST1(1),
July,2022,r,5.ST1.22*,4,RJ22.ST1(1),
July,2022,r,3.PH1.19,5,RJ22.PH1(1),
July,2022,r,6.PH1.19,3,RJ22.PH1(1),
July,2022,r,4.PH1.20,2,RJ22.PH1(1),
July,2022,r,8.DP4.20,3,RJ22.DP4(1),
July,2022,r,1.DP4.20*,6,RJ22.DP4(1),
July,2022,r,7.DP4.20*,4,RJ22.DP4(1),
July,2022,r,5.DP4.26,3,RJ22.DP4(1),
July,2022,r,2.AH1.19,3,RJ22.AH1(1),
July,2022,r,2.DP2.19,3,RJ22.DP2(1),
July,2022,r,3.AH3.21,3,RJ22.AH3(1),
July,2022,r,6.EG3.20*,5,RJ22.EG3(1),
July,2022,r,1.EG3.21,2,RJ22.EG3(1),
July,2022,r,5.EG3.26,3,RJ22.EG3(1),
July,2022,r,8.DP5.19,2,RJ22.DP5(1),
July,2022,r,7.DP5.26,2,RJ22.DP5(1),
July,2022,r,7.EG4.26,4,RJ22.EG4(1),
July,2022,r,4.PR2.19,4,RJ22.PR2(1),
July,2022,r,4.EG2.19,2,RJ22.EG2(1),
July,2022,r,5.EG2.20,3,RJ22.EG2(1),
July,2022,r,3.AH2.19*,5,RJ22.AH2(1),
July,2022,p,1.EG1.19,,PJ22.EG1(1),
July,2022,p,2.EG1.19,,PJ22.EG1(1),
July,2022,p,3.EG1.19,,PJ22.EG1(1),
July,2022,p,4.EG1.19,,PJ22.EG1(1),
July,2022,p,5.EG1.19,,PJ22.EG1(1),
July,2022,p,6.EG1.19,,PJ22.EG1(1),
July,2022,p,7.EG1.19,,PJ22.EG1(1),
July,2022,p,8.EG1.19,,PJ22.EG1(1),
July,2022,p,1.EG1.20,,PJ22.EG1(1),
July,2022,p,2.EG1.20,,PJ22.EG1(1),
July,2022,p,3.EG1.20,,PJ22.EG1(2),
July,2022,p,4.EG1.20,,PJ22.EG1(2),
July,2022,p,5.EG1.20,,PJ22.EG1(2),
July,2022,p,6.EG1.20,,PJ22.EG1(2),
July,2022,p,1.EG1.21,,PJ22.EG1(2),
July,2022,p,2.EG1.22,,PJ22.EG1(2),
July,2022,p,3.EG1.22,,PJ22.EG1(2),
July,2022,p,5.EG1.22,,PJ22.EG1(2),
July,2022,p,6.EG1.22,,PJ22.EG1(2),
July,2022,p,7.EG1.22,,PJ22.EG1(2),
July,2022,p,1.PR1.19,,PJ22.PR1(1),
July,2022,p,2.PR1.19,,PJ22.PR1(1),
July,2022,p,3.PR1.19,,PJ22.PR1(1),
July,2022,p,4.PR1.19,,PJ22.PR1(1),
July,2022,p,5.PR1.19,,PJ22.PR1(1),
July,2022,p,6.PR1.19,,PJ22.PR1(1),
July,2022,p,7.PR1.19,,PJ22.PR1(1),
July,2022,p,8.PR1.19,,PJ22.PR1(1),
July,2022,p,1.PR1.21,,PJ22.PR1(1),
July,2022,p,2.PR1.22,,PJ22.PR1(1),
July,2022,p,3.PR1.22,,PJ22.PR1(2),
July,2022,p,4.PR1.22,,PJ22.PR1(2),
July,2022,p,5.PR1.22,,PJ22.PR1(2),
July,2022,p,7.PR1.22,,PJ22.PR1(2),
July,2022,p,1.PR1.26,,PJ22.PR1(2),
July,2022,p,2.PR1.26,,PJ22.PR1(2),
July,2022,p,3.PR1.26,,PJ22.PR1(2),
July,2022,p,4.PR1.26,,PJ22.PR1(2),
July,2022,p,5.PR1.26,,PJ22.PR1(2),
July,2022,p,6.PR1.26,,PJ22.PR1(2),
July,2022,p,1.DP3.20,,PJ22.DP3(1),
July,2022,p,2.DP3.20,,PJ22.DP3(1),
July,2022,p,3.DP3.20,,PJ22.DP3(1),
July,2022,p,4.DP3.20,,PJ22.DP3(1),
July,2022,p,5.DP3.20,,PJ22.DP3(1),
July,2022,p,1.DP3.26,,PJ22.DP3(1),
July,2022,p,2.DP3.26,,PJ22.DP3(1),
July,2022,p,3.DP3.26,,PJ22.DP3(1),
July,2022,p,4.DP3.26,,PJ22.DP3(1),
July,2022,p,5.DP3.26,,PJ22.DP3(1),
July,2022,p,1.HP1.19,,PJ22.HP1(1),
July,2022,p,2.HP1.19,,PJ22.HP1(1),
July,2022,p,4.HP1.19,,PJ22.HP1(1),
July,2022,p,5.HP1.19,,PJ22.HP1(1),
July,2022,p,6.HP1.19,,PJ22.HP1(1),
July,2022,p,8.HP1.19,,PJ22.HP1(1),
July,2022,p,1.HP1.20,,PJ22.HP1(1),
July,2022,p,2.HP1.20,,PJ22.HP1(1),
July,2022,p,3.HP1.20,,PJ22.HP1(1),
July,2022,p,4.HP1.20,,PJ22.HP1(1),
July,2022,p,1.MP1.19,,PJ22.MP1(1),
July,2022,p,2.MP1.19,,PJ22.MP1(1),
July,2022,p,3.MP1.19,,PJ22.MP1(1),
July,2022,p,5.MP1.19,,PJ22.MP1(1),
July,2022,p,6.MP1.19,,PJ22.MP1(1),
July,2022,p,7.MP1.19,,PJ22.MP1(1),
July,2022,p,8.MP1.19,,PJ22.MP1(1),
July,2022,p,1.MP1.19*,,PJ22.MP1(1),
July,2022,p,2.MP1.19*,,PJ22.MP1(1),
July,2022,p,3.MP1.19*,,PJ22.MP1(1),
July,2022,p,4.MP1.19*,,PJ22.MP1(2),
July,2022,p,5.MP1.19*,,PJ22.MP1(2),
July,2022,p,6.MP1.19*,,PJ22.MP1(2),
July,2022,p,7.MP1.19*,,PJ22.MP1(2),
July,2022,p,1.MP1.20,,PJ22.MP1(2),
July,2022,p,2.MP1.20,,PJ22.MP1(2),
July,2022,p,3.MP1.20,,PJ22.MP1(2),
July,2022,p,4.MP1.20,,PJ22.MP1(2),
July,2022,p,5.MP1.20,,PJ22.MP1(2),
July,2022,p,6.MP1.20,,PJ22.MP1(2),
July,2022,p,1.SC1.19,,PJ22.SC1(1),
July,2022,p,2.SC1.19,,PJ22.SC1(1),
July,2022,p,3.SC1.19,,PJ22.SC1(1),
July,2022,p,4.SC1.19,,PJ22.SC1(1),
July,2022,p,5.SC1.19,,PJ22.SC1(1),
July,2022,p,6.SC1.19,,PJ22.SC1(1),
July,2022,p,8.SC1.19,,PJ22.SC1(1),
July,2022,p,1.SC1.20,,PJ22.SC1(1),
July,2022,p,2.SC1.20,,PJ22.SC1(1),
July,2022,p,3.SC1.20,,PJ22.SC1(1),
July,2022,p,4.SC1.20,,PJ22.SC1(2),
July,2022,p,5.SC1.20,,PJ22.SC1(2),
July,2022,p,6.SC1.20,,PJ22.SC1(2),
July,2022,p,7.SC1.20,,PJ22.SC1(2),
July,2022,p,1.SC1.22,,PJ22.SC1(2),
July,2022,p,2.SC1.22,,PJ22.SC1(2),
July,2022,p,3.SC1.22,,PJ22.SC1(2),
July,2022,p,4.SC1.22,,PJ22.SC1(2),
July,2022,p,5.SC1.22,,PJ22.SC1(2),
July,2022,p,6.SC1.22,,PJ22.SC1(2),
July,2022,p,1.HE1.19,,PJ22.HE1(1),
July,2022,p,2.HE1.19,,PJ22.HE1(1),
July,2022,p,3.HE1.19,,PJ22.HE1(1),
July,2022,p,4.HE1.19,,PJ22.HE1(1),
July,2022,p,5.HE1.19,,PJ22.HE1(1),
July,2022,p,6.HE1.19,,PJ22.HE1(1),
July,2022,p,7.HE1.19,,PJ22.HE1(1),
July,2022,p,1.HE1.20,,PJ22.HE1(1),
July,2022,p,2.HE1.20,,PJ22.HE1(1),
July,2022,p,3.HE1.20,,PJ22.HE1(1),
July,2022,p,4.HE1.20,,PJ22.HE1(2),
July,2022,p,5.HE.120,,PJ22.HE1(2),
July,2022,p,6.HE1.20,,PJ22.HE1(2),
July,2022,p,7.HE1.20,,PJ22.HE1(2),
July,2022,p,1.HE1.20*,,PJ22.HE1(2),
July,2022,p,2.HE1.20*,,PJ22.HE1(2),
July,2022,p,3.HE1.20*,,PJ22.HE1(2),
July,2022,p,4.HE1.20*,,PJ22.HE1(2),
July,2022,p,5.HE1.20*,,PJ22.HE1(2),
July,2022,p,6.HE1.20*,,PJ22.HE1(2),
July,2022,p,2.DP1.19,,PJ22.DP1(1),
July,2022,p,3.DP1.19,,PJ22.DP1(1),
July,2022,p,4.DP2.19,,PJ22.DP1(1),
July,2022,p,5.DP2.19,,PJ22.DP1(1),
July,2022,p,7.DP1.19,,PJ22.DP1(1),
July,2022,p,8.DP1.19,,PJ22.DP1(1),
July,2022,p,1.DP1.20,,PJ22.DP1(1),
July,2022,p,2.DP1.20,,PJ22.DP1(1),
July,2022,p,3.DP1.20,,PJ22.DP1(1),
July,2022,p,4.DP1.20,,PJ22.DP1(1),
July,2022,p,1.PR3.19,,PJ22.PR3(1),
July,2022,p,2.PR3.19,,PJ22.PR3(1),
July,2022,p,3.PR3.19,,PJ22.PR3(1),
July,2022,p,4.PR3.19,,PJ22.PR3(1),
July,2022,p,5.PR3.19,,PJ22.PR3(1),
July,2022,p,6.PR3.19,,PJ22.PR3(1),
July,2022,p,7.PR3.19,,PJ22.PR3(1),
July,2022,p,8.PR3.19,,PJ22.PR3(1),
July,2022,p,1.PR3.19*,,PJ22.PR3(1),
July,2022,p,2.PR3.19*,,PJ22.PR3(1),
July,2022,p,3.PR3.19*,,PJ22.PR3(2),
July,2022,p,4.PR3.19*,,PJ22.PR3(2),
July,2022,p,5.PR3.19*,,PJ22.PR3(2),
July,2022,p,6.PR3.19*,,PJ22.PR3(2),
July,2022,p,7.PR3.19*,,PJ22.PR3(2),
July,2022,p,1.PR3.20,,PJ22.PR3(2),
July,2022,p,2.PR3.20,,PJ22.PR3(2),
July,2022,p,3.PR3.20,,PJ22.PR3(2),
July,2022,p,4.PR3.20,,PJ22.PR3(2),
July,2022,p,5.PR3.20,,PJ22.PR3(2),
July,2022,p,1.ST1.19,,PJ22.ST1(1),
July,2022,p,3.ST1.19,,PJ22.ST1(1),
July,2022,p,4.ST1.20,,PJ22.ST1(1),
July,2022,p,5.ST1.20,,PJ22.ST1(1),
July,2022,p,6.ST1.20,,PJ22.ST1(1),
July,2022,p,7.ST1.20,,PJ22.ST1(1),
July,2022,p,8.ST1.20,,PJ22.ST1(1),
July,2022,p,1.ST1.20*,,PJ22.ST1(1),
July,2022,p,2.ST1.20*,,PJ22.ST1(1),
July,2022,p,3.ST1.20*,,PJ22.ST1(1),
July,2022,p,4.ST1.20*,,PJ22.ST1(2),
July,2022,p,5.ST1.20*,,PJ22.ST1(2),
July,2022,p,7.ST1.20*,,PJ22.ST1(2),
July,2022,p,1.ST1.22,,PJ22.ST1(2),
July,2022,p,2.ST1.22,,PJ22.ST1(2),
July,2022,p,3.ST1.22,,PJ22.ST1(2),
July,2022,p,4.ST1.22,,PJ22.ST1(2),
July,2022,p,5.ST1.22,,PJ22.ST1(2),
July,2022,p,6.ST1.22,,PJ22.ST1(2),
July,2022,p,7.ST1.22,,PJ22.ST1(2),
July,2022,p,1.PH1.19,,PJ22.PH1(1),
July,2022,p,2.PH1.19,,PJ22.PH1(1),
July,2022,p,4.PH1.19,,PJ22.PH1(1),
July,2022,p,5.PH1.19,,PJ22.PH1(1),
July,2022,p,7.PH1.19,,PJ22.PH1(1),
July,2022,p,8.PH1.19,,PJ22.PH1(1),
July,2022,p,1.PH1.19*,,PJ22.PH1(1),
July,2022,p,2.PH1.19*,,PJ22.PH1(1),
July,2022,p,3.PH1.19*,,PJ22.PH1(1),
July,2022,p,4.PH1.19*,,PJ22.PH1(1),
July,2022,p,1.DP4.20,,PJ22.DP4(1),
July,2022,p,2.DP4.20,,PJ22.DP4(1),
July,2022,p,3.DP4.20,,PJ22.DP4(1),
July,2022,p,4.DP4.20,,PJ22.DP4(1),
July,2022,p,5.DP4.20,,PJ22.DP4(1),
July,2022,p,6.DP4.20,,PJ22.DP4(1),
July,2022,p,7.DP4.20,,PJ22.DP4(1),
July,2022,p,2.DP4.20*,,PJ22.DP4(1),
July,2022,p,3.DP4.20*,,PJ22.DP4(1),
July,2022,p,4.DP4.20*,,PJ22.DP4(1),
July,2022,p,1.AH1.19,,PJ22.AH1(1),
July,2022,p,3.AH1.19,,PJ22.AH1(1),
July,2022,p,4.AH1.19,,PJ22.AH1(1),
July,2022,p,5.AH1.19,,PJ22.AH1(1),
July,2022,p,6.AH1.19,,PJ22.AH1(1),
July,2022,p,7.AH1.19,,PJ22.AH1(1),
July,2022,p,8.AH1.19,,PJ22.AH1(1),
July,2022,p,1.AH1.19*,,PJ22.AH1(1),
July,2022,p,2.AH1.19*,,PJ22.AH1(1),
July,2022,p,3.AH1.19*,,PJ22.AH1(1),
July,2022,p,4.AH1.19*,,PJ22.AH1(2),
July,2022,p,5.AH1.19*,,PJ22.AH1(2),
July,2022,p,6.AH1.19*,,PJ22.AH1(2),
July,2022,p,7.AH1.19*,,PJ22.AH1(2),
July,2022,p,1.AH1.20,,PJ22.AH1(2),
July,2022,p,2.AH1.20,,PJ22.AH1(2),
July,2022,p,3.AH1.20,,PJ22.AH1(2),
July,2022,p,4.AH1.20,,PJ22.AH1(2),
July,2022,p,5.AH1.20,,PJ22.AH1(2),
July,2022,p,6.AH1.20,,PJ22.AH1(2),
July,2022,p,1.DP2.19,,PJ22.DP2(1),
July,2022,p,3.DP2.19,,PJ22.DP2(1),
July,2022,p,4.DP2.19,,PJ22.DP2(1),
July,2022,p,5.DP2.19,,PJ22.DP2(1),
July,2022,p,6.DP2.19,,PJ22.DP2(1),
July,2022,p,7.DP2.19,,PJ22.DP2(1),
July,2022,p,8.DP2.19,,PJ22.DP2(1),
July,2022,p,1.DP2.19*,,PJ22.DP2(1),
July,2022,p,2.DP2.19*,,PJ22.DP2(1),
July,2022,p,3.DP2.19*,,PJ22.DP2(1),
July,2022,p,4.DP2.19*,,PJ22.DP2(2),
July,2022,p,5.DP2.19*,,PJ22.DP2(2),
July,2022,p,6.DP2.19*,,PJ22.DP2(2),
July,2022,p,7.DP2.19*,,PJ22.DP2(2),
July,2022,p,1.DP2.20,,PJ22.DP2(2),
July,2022,p,2.DP2.20,,PJ22.DP2(2),
July,2022,p,3.DP2.20,,PJ22.DP2(2),
July,2022,p,4.DP2.20,,PJ22.DP2(2),
July,2022,p,5.DP2.20,,PJ22.DP2(2),
July,2022,p,7.DP2.20,,PJ22.DP2(2),
July,2022,p,1.AH3.19,,PJ22.AH3(1),
July,2022,p,2.AH3.19,,PJ22.AH3(1),
July,2022,p,3.AH3.19,,PJ22.AH3(1),
July,2022,p,4.AH3.19,,PJ22.AH3(1),
July,2022,p,5.AH3.19,,PJ22.AH3(1),
July,2022,p,6.AH3.19,,PJ22.AH3(1),
July,2022,p,7.AH3.19,,PJ22.AH3(1),
July,2022,p,8.AH3.19,,PJ22.AH3(1),
July,2022,p,1.AH3.20,,PJ22.AH3(1),
July,2022,p,2.AH3.20,,PJ22.AH3(1),
July,2022,p,3.AH3.20,,PJ22.AH3(2),
July,2022,p,4.AH3.20,,PJ22.AH3(2),
July,2022,p,5.AH3.21,,PJ22.AH3(2),
July,2022,p,6.AH3.21,,PJ22.AH3(2),
July,2022,p,7.AH3.21,,PJ22.AH3(2),
July,2022,p,1.AH3.21,,PJ22.AH3(2),
July,2022,p,2.AH3.21,,PJ22.AH3(2),
July,2022,p,3.AH3.21,,PJ22.AH3(2),
July,2022,p,4.AH3.21,,PJ22.AH3(2),
July,2022,p,5.AH3.21*,,PJ22.AH3(2),
July,2022,p,1.EG3.19,,PJ22.EG3(1),
July,2022,p,2.EG3.19,,PJ22.EG3(1),
July,2022,p,3.EG3.19,,PJ22.EG3(1),
July,2022,p,4.EG3.19,,PJ22.EG3(1),
July,2022,p,5.EG3.19,,PJ22.EG3(1),
July,2022,p,6.EG3.19,,PJ22.EG3(1),
July,2022,p,7.EG3.19,,PJ22.EG3(1),
July,2022,p,8.EG3.19,,PJ22.EG3(1),
July,2022,p,1.EG3.20,,PJ22.EG3(1),
July,2022,p,2.EG3.20,,PJ22.EG3(1),
July,2022,p,3.EG3.20,,PJ22.EG3(2),
July,2022,p,4.EG3.20,,PJ22.EG3(2),
July,2022,p,5.EG3.20,,PJ22.EG3(2),
July,2022,p,6.EG3.20,,PJ22.EG3(2),
July,2022,p,7.EG3.20,,PJ22.EG3(2),
July,2022,p,1.EG3.20*,,PJ22.EG3(2),
July,2022,p,2.EG3.20*,,PJ22.EG3(2),
July,2022,p,3.EG3.20*,,PJ22.EG3(2),
July,2022,p,4.EG3.20*,,PJ22.EG3(2),
July,2022,p,7.EG3.20*,,PJ22.EG3(2),
July,2022,p,1.DP5.19,,PJ22.DP5(1),
July,2022,p,2.DP5.19,,PJ22.DP5(1),
July,2022,p,3.DP5.19,,PJ22.DP5(1),
July,2022,p,4.DP5.19,,PJ22.DP5(1),
July,2022,p,5.DP5.19,,PJ22.DP5(1),
July,2022,p,6.DP5.19,,PJ22.DP5(1),
July,2022,p,7.DP5.19,,PJ22.DP5(1),
July,2022,p,1.DP5.19*,,PJ22.DP5(1),
July,2022,p,2.DP5.19*,,PJ22.DP5(1),
July,2022,p,3.DP5.19*,,PJ22.DP5(1),
July,2022,p,4.DP5.20,,PJ22.DP5(2),
July,2022,p,5.DP5.20,,PJ22.DP5(2),
July,2022,p,6.DP5.20,,PJ22.DP5(2),
July,2022,p,7.DP5.21,,PJ22.DP5(2),
July,2022,p,1.DP5.21,,PJ22.DP5(2),
July,2022,p,2.DP5.22,,PJ22.DP5(2),
July,2022,p,3.DP5.22,,PJ22.DP5(2),
July,2022,p,4.DP5.22,,PJ22.DP5(2),
July,2022,p,5.DP5.22,,PJ22.DP5(2),
July,2022,p,6.DP5.22,,PJ22.DP5(2),
July,2022,p,1.EG4.20,,PJ22.EG4(1),
July,2022,p,2.EG4.20,,PJ22.EG4(1),
July,2022,p,3.EG4.20,,PJ22.EG4(1),
July,2022,p,4.EG4.20,,PJ22.EG4(1),
July,2022,p,5.EG4.20,,PJ22.EG4(1),
July,2022,p,6.EG4.20,,PJ22.EG4(1),
July,2022,p,7.EG4.20,,PJ22.EG4(1),
July,2022,p,8.EG4.20,,PJ22.EG4(1),
July,2022,p,1.EG4.20*,,PJ22.EG4(1),
July,2022,p,2.EG4.20*,,PJ22.EG4(1),
July,2022,p,3.EG4.20*,,PJ22.EG4(2),
July,2022,p,4.EG4.20*,,PJ22.EG4(2),
July,2022,p,5.EG4.20*,,PJ22.EG4(2),
July,2022,p,6.EG4.20*,,PJ22.EG4(2),
July,2022,p,7.EG4.20*,,PJ22.EG4(2),
July,2022,p,1.EG4.22,,PJ22.EG4(2),
July,2022,p,2.EG4.22,,PJ22.EG4(2),
July,2022,p,3.EG4.22,,PJ22.EG4(2),
July,2022,p,4.EG4.22,,PJ22.EG4(2),
July,2022,p,5.EG4.22,,PJ22.EG4(2),
July,2022,p,1.PR2.19,,PJ22.PR2(1),
July,2022,p,2.PR2.19,,PJ22.PR2(1),
July,2022,p,3.PR2.19,,PJ22.PR2(1),
July,2022,p,5.PR2.19,,PJ22.PR2(1),
July,2022,p,6.PR2.19,,PJ22.PR2(1),
July,2022,p,7.PR2.19,,PJ22.PR2(1),
July,2022,p,8.PR2.19,,PJ22.PR2(1),
July,2022,p,1.PR2.19*,,PJ22.PR2(1),
July,2022,p,2.PR2.19*,,PJ22.PR2(1),
July,2022,p,3.PR2.19*,,PJ22.PR2(1),
July,2022,p,5.PR2.19*,,PJ22.PR2(2),
July,2022,p,6.PR2.19*,,PJ22.PR2(2),
July,2022,p,7.PR2.19*,,PJ22.PR2(2),
July,2022,p,1.PR2.20,,PJ22.PR2(2),
July,2022,p,2.PR2.20,,PJ22.PR2(2),
July,2022,p,3.PR2.20,,PJ22.PR2(2),
July,2022,p,4.PR2.20,,PJ22.PR2(2),
July,2022,p,5.PR2.20,,PJ22.PR2(2),
July,2022,p,6.PR2.20,,PJ22.PR2(2),
July,2022,p,7.PR2.20,,PJ22.PR2(2),
July,2022,p,1.EG2.19,,PJ22.EG2(1),
July,2022,p,2.EG2.19,,PJ22.EG2(1),
July,2022,p,3.EG2.19,,PJ22.EG2(1),
July,2022,p,5.EG2.19,,PJ22.EG2(1),
July,2022,p,6.EG2.19,,PJ22.EG2(1),
July,2022,p,7.EG2.19,,PJ22.EG2(1),
July,2022,p,8.EG2.19,,PJ22.EG2(1),
July,2022,p,1.EG2.20,,PJ22.EG2(1),
July,2022,p,2.EG2.20,,PJ22.EG2(1),
July,2022,p,3.EG2.20,,PJ22.EG2(1),
July,2022,p,1.AH2.19,,PJ22.AH2(1),
July,2022,p,2.AH2.19,,PJ22.AH2(1),
July,2022,p,3.AH2.19,,PJ22.AH2(1),
July,2022,p,4.AH2.19,,PJ22.AH2(1),
July,2022,p,5.AH2.19,,PJ22.AH2(1),
July,2022,p,6.AH2.19,,PJ22.AH2(1),
July,2022,p,7.AH2.19,,PJ22.AH2(1),
July,2022,p,8.AH2.19,,PJ22.AH2(1),
July,2022,p,1.AH2.19*,,PJ22.AH2(1),
July,2022,p,2.AH2.19*,,PJ22.AH2(1),
July,2022,p,4.AH2.19*,,PJ22.AH2(2),
July,2022,p,5.AH2.19*,,PJ22.AH2(2),
July,2022,p,6.AH2.19*,,PJ22.AH2(2),
July,2022,p,7.AH2.19*,,PJ22.AH2(2),
July,2022,p,1.AH2.20,,PJ22.AH2(2),
July,2022,p,2.AH2.20,,PJ22.AH2(2),
July,2022,p,3.AH2.20,,PJ22.AH2(2),
July,2022,p,4.AH2.20,,PJ22.AH2(2),
July,2022,p,5.AH2.20,,PJ22.AH2(2),
July,2022,p,6.AH2.20,,PJ22.AH2(2),
July,2022,p,1.PR1.19,,PJ22.PR1(1),
July,2022,p,2.PR1.19,,PJ22.PR1(1),
July,2022,p,3.PR1.19,,PJ22.PR1(1),
July,2022,p,6.PR1.19,,PJ22.PR1(1),
July,2022,p,7.PR1.19,,PJ22.PR1(1),
July,2022,p,1.PR1.19*,,PJ22.PR1(1),
July,2022,p,2.PR1.19*,,PJ22.PR1(1),
July,2022,p,3.PR1.19*,,PJ22.PR1(1),
July,2022,p,4.PR1.19*,,PJ22.PR1(1),
July,2022,p,6.PR1.19*,,PJ22.PR1(1),
July,2022,p,2.DP3.19,,PJ22.DP3(2),
July,2022,p,3.DP3.19,,PJ22.DP3(2),
July,2022,p,5.DP3.22,,PJ22.DP3(2),
July,2022,p,6.DP3.22,,PJ22.DP3(2),
